0.6767953067293659,0.008801019843655144,2.6,1.125,6.986999999999999,4.368,2.6,0.006499999999999998,0.033800000000000004,0.08100000000000002,0.95,0.95,0.5760033284554242,0.2,0.006569089557504093,0.8274486887457217,5.539999999999999,2623.9999999999995
0.6051821750395704,0.018853997534485845,2.6,1.125,6.986999999999999,4.368,2.6,0.006499999999999998,0.033800000000000004,0.08100000000000002,0.95,0.95,0.5715694003574565,0.2,0.006242946569153144,0.945202645465809,5.539999999999999,2623.9999999999995
0.6331325844602986,0.0050719090564571075,2.6,1.125,6.986999999999999,4.368,2.6,0.006499999999999998,0.033800000000000004,0.08100000000000002,0.95,0.95,0.7691980184078336,0.2,0.005519498731843367,0.8530791456366932,5.539999999999999,2623.9999999999995
0.6246619023897403,0.014043952849120226,2.6,1.125,6.986999999999999,4.368,2.6,0.006499999999999998,0.033800000000000004,0.08100000000000002,0.95,0.95,0.5749488619461975,0.2,0.006194089544801359,0.9140067877338695,5.539999999999999,2623.9999999999995
0.6041863601651776,0.009672442315144886,2.6,1.125,6.986999999999999,4.368,2.6,0.006499999999999998,0.033800000000000004,0.08100000000000002,0.95,0.95,0.731414839485685,0.2,0.006680476140076711,0.7076853417612147,5.539999999999999,2623.9999999999995
0.6794809960007544,0.015883683146274537,2.6,1.125,6.986999999999999,4.368,2.6,0.006499999999999998,0.033800000000000004,0.08100000000000002,0.95,0.95,0.7367043984139231,0.2,0.005817333878467161,0.7582911763529664,5.539999999999999,2623.9999999999995
0.5986134743431435,0.018569004104328064,2.6,1.125,6.986999999999999,4.368,2.6,0.006499999999999998,0.033800000000000004,0.08100000000000002,0.95,0.95,0.5442328656899722,0.2,0.006199149989655405,0.9717627844634497,5.539999999999999,2623.9999999999995
0.5708912240815277,0.01748514378473463,2.6,1.125,6.986999999999999,4.368,2.6,0.006499999999999998,0.033800000000000004,0.08100000000000002,0.95,0.95,0.6774335680972541,0.2,0.006701372620589138,0.8409242331718995,5.539999999999999,2623.9999999999995
0.6048304203672253,0.015602860674260572,2.6,1.125,6.986999999999999,4.368,2.6,0.006499999999999998,0.033800000000000004,0.08100000000000002,0.95,0.95,0.5668801211180746,0.2,0.0060808925635651104,0.8659036342736568,5.539999999999999,2623.9999999999995
0.704022373206541,0.013142570285783813,2.6,1.125,6.986999999999999,4.368,2.6,0.006499999999999998,0.033800000000000004,0.08100000000000002,0.95,0.95,0.8455047561864378,0.2,0.005237850401769149,0.844716761114063,5.539999999999999,2623.9999999999995
