0.820113594746233,0.010992753705205343,2.6,1.81,6.299999999999999,4.37,2.6,0.010300000000000002,0.029600000000000005,0.08100000000000002,0.77,0.95,0.6050000000000001,0.2,0.004449753678457776,119.55220610984654,3612.368970827746,2.05,0.00044000000000000007,1.0,1.0,14000.0
0.820113594746233,0.010992753705205343,2.6,1.81,6.299999999999999,4.37,2.6,0.010300000000000002,0.029600000000000005,0.08100000000000002,0.77,0.95,0.6050000000000001,0.2,0.004449753678457776,119.55220610984654,3612.368970827746,2.4570834319321353,0.00044000000000000007,1.325929033075761,1.0,14000.0
0.820113594746233,0.010992753705205343,2.6,1.81,6.299999999999999,4.37,2.6,0.010300000000000002,0.029600000000000005,0.08100000000000002,0.77,0.95,0.6050000000000001,0.2,0.004449753678457776,119.55220610984654,3612.368970827746,2.061461977703575,0.00044000000000000007,0.7253424273219468,1.0,14000.0
0.820113594746233,0.010992753705205343,2.6,1.81,6.299999999999999,4.37,2.6,0.010300000000000002,0.029600000000000005,0.08100000000000002,0.77,0.95,0.6050000000000001,0.2,0.004449753678457776,119.55220610984654,3612.368970827746,2.3837238410083867,0.00044000000000000007,1.1454793298190145,1.0,14000.0
0.820113594746233,0.010992753705205343,2.6,1.81,6.299999999999999,4.37,2.6,0.010300000000000002,0.029600000000000005,0.08100000000000002,0.77,0.95,0.6050000000000001,0.2,0.004449753678457776,119.55220610984654,3612.368970827746,1.9907187496842182,0.00044000000000000007,1.8061349209214526,1.0,14000.0
0.820113594746233,0.010992753705205343,2.6,1.81,6.299999999999999,4.37,2.6,0.010300000000000002,0.029600000000000005,0.08100000000000002,0.77,0.95,0.6050000000000001,0.2,0.004449753678457776,119.55220610984654,3612.368970827746,2.220443994620092,0.00044000000000000007,1.0949009566956227,1.0,14000.0
0.820113594746233,0.010992753705205343,2.6,1.81,6.299999999999999,4.37,2.6,0.010300000000000002,0.029600000000000005,0.08100000000000002,0.77,0.95,0.6050000000000001,0.2,0.004449753678457776,119.55220610984654,3612.368970827746,2.12127584171691,0.00044000000000000007,1.3093366250344733,1.0,14000.0
0.820113594746233,0.010992753705205343,2.6,1.81,6.299999999999999,4.37,2.6,0.010300000000000002,0.029600000000000005,0.08100000000000002,0.77,0.95,0.6050000000000001,0.2,0.004449753678457776,119.55220610984654,3612.368970827746,2.312376824678114,0.00044000000000000007,1.6521367836981198,1.0,14000.0
0.820113594746233,0.010992753705205343,2.6,1.81,6.299999999999999,4.37,2.6,0.010300000000000002,0.029600000000000005,0.08100000000000002,0.77,0.95,0.6050000000000001,0.2,0.004449753678457776,119.55220610984654,3612.368970827746,1.8442931841270342,0.00044000000000000007,1.4699537074527738,1.0,14000.0
0.820113594746233,0.010992753705205343,2.6,1.81,6.299999999999999,4.37,2.6,0.010300000000000002,0.029600000000000005,0.08100000000000002,0.77,0.95,0.6050000000000001,0.2,0.004449753678457776,119.55220610984654,3612.368970827746,1.7602591341988691,0.00044000000000000007,0.9268071044567114,1.0,14000.0
